"time","R0.i","R0.v","R1.i","R1.v"
0.028,0.0004517512155560635,0.4517512155560635,5.37412439222197e-05,5.37412439222197
0.029,0.0004537412570207309,0.4537412570207309,5.573129371489636e-05,5.573129371489635
0.03,0.000455731301779613,0.455731301779613,5.772134349110193e-05,5.772134349110194
0.031,0.0004577213509559321,0.4577213509559321,5.971139324522033e-05,5.971139324522033
0.032,0.0004597114001322496,0.4597114001322495,6.170144299933876e-05,6.170144299933876
0.033,0.0004617014493085687,0.4617014493085687,6.369149275345716e-05,6.369149275345716
0.034,0.0004636914984848879,0.4636914984848879,6.568154250757558e-05,6.568154250757558
0.035,0.000465681547661207,0.4656815476612071,6.767159226169398e-05,6.767159226169397
0.036,0.0004676715968375262,0.4676715968375262,6.966164201581236e-05,6.966164201581236
0.037,0.0004696616460138454,0.4696616460138454,7.165169176993078e-05,7.165169176993078
0.038,0.0004716516951901628,0.4716516951901628,7.364174152404918e-05,7.364174152404917
0.039,0.000473641744366482,0.473641744366482,7.563179127816759e-05,7.563179127816759
0.04,0.0004756317935428011,0.4756317935428012,7.762184103228599e-05,7.762184103228599
0.041,0.0004776218427191221,0.4776218427191221,7.96118907864044e-05,7.96118907864044
0.042,0.0004796118918954377,0.4796118918954377,8.160194054052282e-05,8.160194054052281
0.043,0.0004816019411164234,0.4816019411164234,8.359199029441789e-05,8.359199029441788
0.044,0.0004835919908470032,0.4835919908470032,8.558204004576498e-05,8.558204004576499
0.045,0.0004855820405775901,0.4855820405775901,8.757208979711206e-05,8.757208979711205
0.046,0.0004875720903081699,0.4875720903081699,8.956213954845915e-05,8.956213954845916
0.047,0.0004895621400387533,0.4895621400387533,9.155218929980624e-05,9.155218929980624
0.048,0.0004915521897693331,0.4915521897693331,9.354223905115334e-05,9.354223905115333
0.049,0.00049354223949992,0.49354223949992,9.553228880250042e-05,9.553228880250042
0.05,0.0004955322892304998,0.4955322892304999,9.752233855384749e-05,9.75223385538475
0.051,0.0004975223389610832,0.4975223389610832,9.951238830519459e-05,9.951238830519459
0.052,0.0004995123886916701,0.4995123886916701,0.0001015024380565416,10.15024380565417
0.053,0.0005015024384222499,0.50150243842225,0.0001034924878078888,10.34924878078888
0.054,0.0005034924881528369,0.5034924881528369,0.0001054825375592358,10.54825375592358
0.055,0.0005054825378834166,0.5054825378834167,0.0001074725873105829,10.74725873105829
0.056,0.000507472587614,0.507472587614,0.00010946263706193,10.946263706193
0.057,0.0005094626373445799,0.5094626373445799,0.0001114526868132771,11.14526868132771
0.058,0.0005114526870751667,0.5114526870751668,0.0001134427365646242,11.34427365646242
0.059,0.0005134427368057466,0.5134427368057466,0.0001154327863159713,11.54327863159713
0.06,0.0005154327865363299,0.51543278653633,0.0001174228360673184,11.74228360673184
0.061,0.0005174228362669133,0.5174228362669133,0.0001194128858186654,11.94128858186654
0.062,0.0005194128859974966,0.5194128859974967,0.0001214029355700125,12.14029355700125
0.063,0.0005214029357280765,0.5214029357280765,0.0001233929853213596,12.33929853213596
0.064,0.0005233929854586634,0.5233929854586634,0.0001253830350727067,12.53830350727067
0.065,0.0005253830351892433,0.5253830351892432,0.0001273730848240538,12.73730848240538
0.066,0.0005273730849198266,0.5273730849198266,0.0001293631345754009,12.93631345754009
0.067,0.00052936313465041,0.52936313465041,0.0001313531843267479,13.13531843267479
0.068,0.0005313531843809934,0.5313531843809933,0.0001333432340780951,13.3343234078095
0.069,0.0005333432341115732,0.5333432341115731,0.0001353332838294421,13.53332838294421
0.07,0.0005353332838500186,0.5353332838500187,0.0001373233335807499,13.73233335807499
0.071,0.000537323333600888,0.537323333600888,0.0001393133833319956,13.93133833319956
0.072,0.0005393133833517502,0.5393133833517503,0.0001413034330832412,14.13034330832412
0.073,0.0005413034331026197,0.5413034331026196,0.0001432934828344869,14.32934828344869
0.074,0.0005432934828534818,0.5432934828534819,0.0001452835325857326,14.52835325857326
0.075,0.0005452835326043513,0.5452835326043513,0.0001472735823369783,14.72735823369783
0.076,0.00054727358235521,0.54727358235521,0.0001492636320882239,14.92636320882239
0.077,0.0005492636321060793,0.5492636321060793,0.0001512536818394696,15.12536818394696
0.078,0.0005512536818569416,0.5512536818569416,0.0001532437315907153,15.32437315907153
0.079,0.0005532437316078109,0.5532437316078109,0.0001552337813419609,15.5233781341961
0.08,0.0005552337813586732,0.5552337813586732,0.0001572238310932066,15.72238310932066
0.081,0.000557223831109539,0.557223831109539,0.0001592138808444523,15.92138808444523
0.082,0.0005592138808604048,0.5592138808604048,0.000161203930595698,16.1203930595698
0.083,0.0005612039306112706,0.5612039306112706,0.0001631939803469437,16.31939803469437
0.084,0.0005631939803621364,0.5631939803621364,0.0001651840300981893,16.51840300981894
0.085,0.0005651840301130022,0.5651840301130022,0.000167174079849435,16.7174079849435
0.086,0.0005671740798638681,0.567174079863868,0.0001691641296006807,16.91641296006807
0.087,0.0005691641296147338,0.5691641296147338,0.0001711541793519263,17.11541793519263
0.088,0.0005711541793655997,0.5711541793655996,0.000173144229103172,17.3144229103172
0.089,0.0005731442291164726,0.5731442291164726,0.0001751342788544177,17.51342788544176
0.09,0.0005751342788673383,0.5751342788673384,0.0001771243286056633,17.71243286056633
0.091,0.000577124328618197,0.5771243286181971,0.000179114378356909,17.9114378356909
0.092,0.0005791143783690629,0.5791143783690629,0.0001811044281081547,18.11044281081547
0.093,0.0005811044281199358,0.5811044281199358,0.0001830944778594003,18.30944778594003
0.094,0.0005830944778707945,0.5830944778707945,0.0001850845276106461,18.50845276106461
0.095,0.0005850845276216603,0.5850845276216603,0.0001870745773618917,18.70745773618917
0.096,0.0005870745773725261,0.5870745773725261,0.0001890646271131374,18.90646271131374
0.097,0.000589064627123399,0.589064627123399,0.0001910546768643831,19.10546768643831
0.098,0.0005910546768742648,0.5910546768742648,0.0001930447266156287,19.30447266156287
0.099,0.0005930447266251235,0.5930447266251235,0.0001950347763668744,19.50347763668744
0.1,0.0005950347763759894,0.5950347763759893,0.0001970248261181201,19.70248261181201
0.101,0.0005970248261268623,0.5970248261268623,0.0001990148758693657,19.90148758693658
0.102,0.000599014875877721,0.599014875877721,0.0002010049256206114,20.10049256206114
0.103,0.0006010049256285867,0.6010049256285868,0.000202994975371857,20.2994975371857
0.104,0.0006029949753794596,0.6029949753794597,0.0002049850251231027,20.49850251231027
0.105,0.0006049850251303183,0.6049850251303184,0.0002069750748743484,20.69750748743484
0.106,0.0006069750748811842,0.6069750748811842,0.0002089651246255941,20.89651246255941
0.107,0.00060896512463205,0.60896512463205,0.0002109551743768398,21.09551743768398
0.108,0.0006109551743829229,0.6109551743829229,0.0002129452241280854,21.29452241280854
0.109,0.0006129452241337816,0.6129452241337816,0.0002149352738793311,21.49352738793311
0.11,0.0006149352738846474,0.6149352738846474,0.0002169253236305768,21.69253236305768
0.111,0.0006169253236355132,0.6169253236355132,0.0002189153733818224,21.89153733818225
0.112,0.0006189153733863861,0.6189153733863861,0.0002209054231330681,22.09054231330681
0.113,0.0006209054231372448,0.6209054231372448,0.0002228954728843138,22.28954728843138
0.114,0.0006228954728881107,0.6228954728881106,0.0002248855226355595,22.48855226355595
0.115,0.0006248855226389764,0.6248855226389765,0.0002268755723868051,22.68755723868051
0.116,0.0006268755723898493,0.6268755723898494,0.0002288656221380508,22.88656221380508
0.117,0.000628865622140708,0.6288656221407081,0.0002308556718892965,23.08556718892965
0.118,0.0006308556718915739,0.6308556718915739,0.0002328457216405421,23.28457216405421
0.119,0.0006328457216424396,0.6328457216424397,0.0002348357713917878,23.48357713917878
0.12,0.0006348357713933055,0.6348357713933055,0.0002368258211430334,23.68258211430334
0.121,0.0006368258211441713,0.6368258211441713,0.0002388158708942791,23.88158708942791
0.122,0.0006388158708950371,0.6388158708950371,0.0002408059206455248,24.08059206455248
0.123,0.0006408059206459029,0.6408059206459029,0.0002427959703967705,24.27959703967705
0.124,0.0006427959703971382,0.6427959703971382,0.0002447860201480143,24.47860201480143
0.125,0.0006447860201483806,0.6447860201483806,0.0002467760698992581,24.67760698992581
0.126,0.0006467760698996159,0.6467760698996159,0.0002487661196505019,24.87661196505019
0.127,0.0006487661196508583,0.6487661196508583,0.0002507561694017457,25.07561694017457
0.128,0.0006507561694021007,0.6507561694021007,0.0002527462191529895,25.27462191529895
0.129,0.0006527462191533431,0.6527462191533431,0.0002547362689042333,25.47362689042333
0.13,0.0006547362689045783,0.6547362689045784,0.0002567263186554771,25.67263186554771
0.131,0.0006567263186558208,0.6567263186558208,0.0002587163684067209,25.87163684067209
0.132,0.0006587163684070632,0.6587163684070632,0.0002607064181579647,26.07064181579647
0.133,0.0006607064181582984,0.6607064181582984,0.0002626964679092085,26.26964679092085
0.134,0.0006626964679095408,0.6626964679095408,0.0002646865176604523,26.46865176604523
0.135,0.0006646865176607762,0.6646865176607761,0.0002666765674116961,26.66765674116961
0.136,0.0006666765674120256,0.6666765674120256,0.0002686666171629399,26.86666171629399
0.137,0.0006686666171632609,0.6686666171632609,0.0002706566669141837,27.06566669141838
0.138,0.0006706566669145033,0.6706566669145033,0.0002726467166654275,27.26467166654275
0.139,0.0006726467166657457,0.6726467166657457,0.0002746367664166713,27.46367664166713
0.14,0.0006746367664169881,0.6746367664169881,0.0002766268161679151,27.66268161679151
0.141,0.0006766268161682234,0.6766268161682234,0.0002786168659191589,27.86168659191589
0.142,0.0006786168659194658,0.6786168659194658,0.0002806069156704027,28.06069156704027
0.143,0.0006806069156707081,0.6806069156707082,0.0002825969654216465,28.25969654216465
0.144,0.0006825969654219435,0.6825969654219435,0.0002845870151728903,28.45870151728903
0.145,0.0006845870151731859,0.6845870151731859,0.000286577064924134,28.6577064924134
0.146,0.0006865770649244283,0.6865770649244283,0.0002885671146753779,28.85671146753779
0.147,0.0006885671146756707,0.6885671146756707,0.0002905571644266216,29.05571644266216
0.148,0.000690557164426906,0.690557164426906,0.0002925472141778655,29.25472141778655
0.149,0.0006925472141781484,0.6925472141781484,0.0002945372639291092,29.45372639291092
0.15,0.0006945372639293908,0.6945372639293907,0.0002965273136803531,29.6527313680353
0.151,0.000696527313680626,0.696527313680626,0.0002985173634315969,29.85173634315969
0.152,0.0006985173634318684,0.6985173634318684,0.0003005074131828406,30.05074131828406
0.153,0.0007005074131831108,0.7005074131831108,0.0003024974629340844,30.24974629340845
0.154,0.0007024974629343532,0.7024974629343532,0.0003044875126853283,30.44875126853283
0.155,0.0007044875126855885,0.7044875126855885,0.0003064775624365721,30.64775624365721
0.156,0.0007064775624368309,0.7064775624368309,0.0003084676121878158,30.84676121878158
0.157,0.0007084676121880733,0.7084676121880733,0.0003104576619390596,31.04576619390597
0.158,0.0007104576619393157,0.7104576619393157,0.0003124477116903035,31.24477116903035
0.159,0.000712447711690551,0.712447711690551,0.0003144377614415473,31.44377614415473
0.16,0.0007144377614417934,0.7144377614417934,0.000316427811192791,31.6427811192791
0.161,0.0007164278111930429,0.7164278111930429,0.0003184178609440349,31.84178609440348
0.162,0.0007184178609442711,0.7184178609442711,0.0003204079106952786,32.04079106952786
0.163,0.0007204079106955134,0.7204079106955135,0.0003223979604465225,32.23979604465224
0.164,0.00072239796044677,0.7223979604467701,0.0003243880101977662,32.43880101977663
0.165,0.0007243880101979982,0.7243880101979983,0.0003263780599490101,32.63780599490101
0.166,0.0007263780599492406,0.7263780599492407,0.0003283681097002539,32.83681097002539
0.167,0.0007283681097004688,0.7283681097004688,0.0003303581594514977,33.03581594514977
0.168,0.0007303581594517112,0.7303581594517112,0.0003323482092027415,33.23482092027415
0.169,0.0007323482092029678,0.7323482092029678,0.0003343382589539852,33.43382589539852
0.17,0.000734338258954196,0.734338258954196,0.000336328308705229,33.63283087052289
0.171,0.0007363283087054385,0.7363283087054384,0.0003383183584564728,33.83183584564728
0.172,0.0007383183584566809,0.7383183584566808,0.0003403084082077166,34.03084082077166
0.173,0.0007403084082079089,0.740308408207909,0.0003422984579589604,34.22984579589604
0.174,0.0007422984579591514,0.7422984579591514,0.0003442885077102042,34.42885077102042
0.175,0.000744288507710408,0.744288507710408,0.000346278557461448,34.6278557461448
0.176,0.0007462785574616362,0.7462785574616362,0.0003482686072126917,34.82686072126918
0.177,0.0007482686072128786,0.7482686072128786,0.0003502586569639356,35.02586569639356
0.178,0.0007502586569641352,0.7502586569641352,0.0003522487067151794,35.22487067151793
0.179,0.0007522487067153634,0.7522487067153634,0.0003542387564664232,35.42387564664232
0.18,0.0007542387564666058,0.7542387564666058,0.000356228806217667,35.6228806217667
0.181,0.000756228806217834,0.7562288062178339,0.0003582188559689108,35.82188559689108
